Id;ticker_BCh;company_BCh;tickersect;sector;Market CapFV;ExchangeFV;Country
325;ALKM;Alkame Holdings Inc.;DJUSSD;SOFT DRINKS;;;
326;ALKS;Alkermes PLC;DJUSPR;PHARMACEUTICALS;6695.06;NASDAQ;USA
327;ALKS;Alkermes PLC;DJUSPR;PHARMACEUTICALS;10210;NASDAQ;Ireland
7;AAGC;All American Gold Corp.;DJUSMD;GENERAL MINING;;;
18;AAPT;All American Pet Co. Inc.;DJUSFO;FARMING & FISHING;;;
8170;Y;Alleghany Corp.;DJUSIP;PROPERTY & CASUALTY INSURANCE;7093.12;NYSE;USA
650;ATI;Allegheny Technologies Inc.;DJUSST;IRON & STEEL;3589.93;NYSE;USA
316;ALGT;Allegiant Travel Co.;DJUSAR;AIRLINES;2180.88;NASDAQ;USA
335;ALLE;Allegion PLC;DJUSIV;BUSINESS SUPPORT SERVICES;4725.34;NASDAQ;USA
217;AGN;Allergan Inc.;DJUSPR;PHARMACEUTICALS;54743.53;NYSE;USA
309;ALE;Allete Inc.;DJUSVE;CONVENTIONAL ELECTRICITY;2139.17;NYSE;USA
336;ALLM;Alliance Bioenergy Plus Inc.;DJUSBC;BROADCASTING & ENTERTAINMENT;;;
73;ACGX;Alliance Creative Group Inc.;DJUSTT;TRAVEL & TOURISM;;;
129;ADS;Alliance Data Systems Corp.;DJUSFA;FINANCIAL ADMINISTRATION;15187.46;NYSE;USA
190;AFOP;Alliance Fiber Optic Products Inc.;DJUSCT;TELECOMMUNICATIONS EQUIPMENT;232.63;NASDAQ;USA
313;ALGGY;Alliance Global Group Inc. ADS;DJUSEH;REAL ESTATE HOLDING & DEVELOPMENT;;;
267;AIQ;Alliance HealthCare Services Inc.;DJUSHP;HEALTH CARE PROVIDERS;240.03;NASDAQ;USA
268;AIQ;Alliance HealthCare Services Inc.;DJUSHP;HEALTH CARE PROVIDERS;240.03;NASDAQ;USA
238;AHGP;Alliance Holdings GP L.P.;DJUSCL;COAL;3992.06;NASDAQ;USA
482;AOI;Alliance One International Inc.;DJUSTB;TOBACCO;173.93;NYSE;USA
562;ARLP;Alliance Resource Partners L.P.;DJUSCL;COAL;3312.7;NASDAQ;USA
26;AB;AllianceBernstein Holding L.P.;DJUSAG;ASSET MANAGERS;2523.84;NYSE;USA
4406;LNT;Alliant Energy Corp.;DJUSVE;CONVENTIONAL ELECTRICITY;6696.34;NYSE;USA
321;ALIZF;Allianz SE;DJUSIF;FULL LINE INSURANCE;;;
773;AZSEY;Allianz SE ADS;DJUSIF;FULL LINE INSURANCE;;;
250;AHPI;Allied Healthcare Products Inc.;DJUSAM;MEDICAL EQUIPMENT;16.84;NASDAQ;USA
417;AMOT;Allied Motion Technologies Inc.;DJUSAI;ELECTRONIC EQUIPMENT;131.57;NASDAQ;USA
478;ANV;Allied Nevada Gold Corp.;DJUSPM;GOLD MINING;;;
732;AWH;Allied World Assurance Co. Holdings Ltd.;DJUSIP;PROPERTY & CASUALTY INSURANCE;3680;NYSE;USA
733;AWH;Allied World Assurance Co. Holdings Ltd.;DJUSIP;PROPERTY & CASUALTY INSURANCE;3680;NYSE;Switzerland
350;ALQA;Alliqua BioMedical Inc.;DJUSBT;BIOTECHNOLOGY;67.23;NASDAQ;USA
355;ALSN;Allison Transmission Holdings Inc.;DJUSHR;COMMERCIAL VEHICLES & TRUCKS;5238.86;NYSE;USA
337;ALLT;Allot Communications Ltd.;DJUSSW;SOFTWARE;;;
4618;MDRX;Allscripts Healthcare Solutions Inc.;DJUSSW;SOFTWARE;2453.78;NASDAQ;USA
328;ALL;Allstate Corp.;DJUSIP;PROPERTY & CASUALTY INSURANCE;27117.84;NYSE;USA
330;ALL.PB;Allstate Corp. 5.1% Fixed-To-Floating Rate Sub. Deb. due 2053;DJUSIP;PROPERTY & CASUALTY INSURANCE;;;
333;ALL.PE;Allstate Corp. Dep. Pfd. (Rep. 1/1000 Share Perp. Pfd. Series E);DJUSIP;PROPERTY & CASUALTY INSURANCE;;;
334;ALL.PF;Allstate Corp. Dep. Pfd. (Rep. 1/1000th 6.25% Non-Cum. Perp. Pfd. Series F);DJUSIP;PROPERTY & CASUALTY INSURANCE;;;
331;ALL.PC;Allstate Corp. Dep. Pfd. (Rep. 1/1000th 6.75% Non-Cum. Perp. Pfd. Series C);DJUSIP;PROPERTY & CASUALTY INSURANCE;;;
329;ALL.PA;Allstate Corp. Dep. Pfd. (Rep. 1/1000th Perp. Pfd. Series A);DJUSIP;PROPERTY & CASUALTY INSURANCE;;;
332;ALL.PD;Allstate Corp. Dep. Pfd. (Rep. 1/1000th Perp. Pfd. Series D);DJUSIP;PROPERTY & CASUALTY INSURANCE;;;
338;ALLY;Ally Financial Inc.;DJUSBK;BANKS;10406.43;NYSE;USA
340;ALLY.PB;Ally Financial Inc. Fixed Rate/Fltg Rate Perp. Pfd. Series A;DJUSBK;BANKS;;;
21;AAU;Almaden Minerals Ltd.;DJUSMD;GENERAL MINING;;;
178;AFAM;Almost Family Inc.;DJUSHP;HEALTH CARE PROVIDERS;261.56;NASDAQ;USA
343;ALNY;Alnylam Pharmaceuticals Inc.;DJUSBT;BIOTECHNOLOGY;7165.62;NASDAQ;USA
1153;BSI;Alon Blue Square Israel Ltd. ADS;DJUSFD;FOOD RETAILERS & WHOLESALERS;;;
322;ALJ;Alon USA Energy Inc.;DJUSOS;EXPLORATION & PRODUCTION ;1033.61;NYSE;USA
307;ALDW;Alon USA Partners L.P.;DJUSOS;EXPLORATION & PRODUCTION ;1159.56;NYSE;USA
491;AOSL;Alpha & Omega Semiconductor Inc.;DJUSSC;SEMICONDUCTORS;;;
303;ALBKY;Alpha Bank A.E. ADS;DJUSBK;BANKS;;;
473;ANR;Alpha Natural Resources Inc.;DJUSCL;COAL;478.35;NYSE;USA
520;APT;Alpha Pro Tech Ltd.;DJUSCF;CLOTHING & ACCESSORIES;;;
642;ATEC;Alphatec Holdings Inc.;DJUSAM;MEDICAL EQUIPMENT;142.98;NASDAQ;USA
354;ALSMY;Alstom S.A. ADS;DJUSFE;INDUSTRIAL MACHINERY;;;
644;ATGFF;AltaGas Ltd.;DJUSOS;EXPLORATION & PRODUCTION ;;;
357;ALTI;Altair Nanotechnologies Inc.;DJUSEC;ELECTRICAL COMPONENTS & EQUIPMENT;15.98;NASDAQ;USA
358;ALTR;Altera Corp.;DJUSSC;SEMICONDUCTORS;10244.23;NASDAQ;USA
177;AFAI;Alternative Fuels America Inc.;DJUSAV;MEDIA AGENCIES;;;
451;ANAS;Alternaturals Inc.;DJUSSP;SPECIALTY FINANCE;;;
359;ALTV;Alteva;DJUSFC;FIXED LINES TELECOMMUNICATIONS;;;
645;ATGN;AltiGen Communications Inc.;DJUSCT;TELECOMMUNICATIONS EQUIPMENT;;;
11;AAMC;Altisource Asset Management Corp.;DJUSAG;ASSET MANAGERS;;;
621;ASPS;Altisource Portfolio Solutions S.A.;DJUSMF;MORTAGE FINANCE;;;
6198;RESI;Altisource Residential Corp.;DJUSEH;REAL ESTATE HOLDING & DEVELOPMENT;1254.66;NYSE;USA
679;ATUSF;Altius Minerals Corp.;DJUSMD;GENERAL MINING;;;
262;AIMC;Altra Industrial Motion Corp.;DJUSFE;INDUSTRIAL MACHINERY;804.34;NASDAQ;USA
4819;MO;Altria Group Inc.;DJUSTB;TOBACCO;94194.04;NYSE;USA
730;AWCMY;Alumina Ltd. ADS;DJUSAL;ALLUMINIUM;;;
74;ACH;Aluminum Corp. of China Ltd. ADS;DJUSAL;ALLUMINIUM;;;
363;ALVRQ;Alvarion Ltd.;DJUSCT;TELECOMMUNICATIONS EQUIPMENT;;;
362;ALVOF;Alvopetro Energy Ltd.;DJUSOS;EXPLORATION & PRODUCTION ;;;
369;AMADF;Amadeus IT Holding S.A.;DJUSDV;COMPUTER SERVICES;;;
370;AMADY;Amadeus IT Holding S.A. ADS;DJUSDV;COMPUTER SERVICES;;;
371;AMAG;AMAG Pharmaceuticals Inc.;DJUSPR;PHARMACEUTICALS;731.05;NASDAQ;USA
859;BCHS;Amalgamated Gold & Silver Inc.;DJUSSW;SOFTWARE;;;
380;AMBS;Amarantus Bioscience Holdings Inc.;DJUSBT;BIOTECHNOLOGY;;;
372;AMAR;Amarillo Biosciences Inc.;DJUSPR;PHARMACEUTICALS;;;
429;AMRN;Amarin Corp. PLC ADS;DJUSPR;PHARMACEUTICALS;;;
428;AMRK;A-Mark Precious Metals Inc.;DJUSPM;GOLD MINING;75.17;NASDAQ;USA
445;AMZN;Amazon.com Inc.;DJUSRB;BROADLINE RETAILERS;132633.2;NASDAQ;USA
769;AZFL;Amazonas Florestal Ltd.;DJUSFS;FORESTRY;;;
446;AMZZ;Amazonica Corp.;DJUSBD;BUILDING MATERIALS & FIXTURES;;;
376;AMBC;Ambac Financial Group Inc.;DJUSIP;PROPERTY & CASUALTY INSURANCE;982.35;NASDAQ;USA
377;AMBCW;Ambac Financial Group Inc. Wt;DJUSIP;PROPERTY & CASUALTY INSURANCE;;;
375;AMBA;Ambarella Inc.;DJUSSC;SEMICONDUCTORS;1223.64;NASDAQ;USA
2539;EPAX;Ambassadors Group Inc.;DJUSTT;TRAVEL & TOURISM;57.97;NASDAQ;USA
379;AMBR;Amber Road Inc.;DJUSSW;SOFTWARE;362.05;NYSE;USA
41;ABEV;Ambev S.A. ADS;DJUSDB;BREWERS;;;
45;ABHI;AmbiCom Holdings Inc.;DJUSCT;TELECOMMUNICATIONS EQUIPMENT;;;
381;AMBTQ;Ambient Corp.;DJUSCT;TELECOMMUNICATIONS EQUIPMENT;;;
731;AWGI;Ambient Water Corp.;DJUSHD;DURABLE HOUSEHOLD PRODUCTS;;;
378;AMBOY;Ambow Education Holding Ltd. ADS;DJUSBE;BUSINESS TRAINING & EMPLYMENT;;;
382;AMC;AMC Entertainment Holding Inc. Cl A;DJUSRQ;RECREATIONAL SERVICES;2280.87;NYSE;USA
388;AMCX;AMC Networks Inc. Cl A;DJUSBC;BROADCASTING & ENTERTAINMENT;4261.01;NASDAQ;USA
2149;DIT;AMCON Distributing Co.;DJUSDS;INDUSTRIAL SUPLIERS;;;
387;AMCRY;Amcor Ltd. ADS;DJUSCP;CONTAINERS & PACKAGING;;;
2217;DOX;Amdocs Ltd.;DJUSSW;SOFTWARE;7500;NASDAQ;Channel Islands
2218;DOX;Amdocs Ltd.;DJUSSW;SOFTWARE;7500;NASDAQ;Channel Islands
396;AMFW;AMEC Foster Wheeler PLC ADS;DJUSOI;OIL EQUIPMENT & SERVICES;;;
391;AMDA;Amedica Corp.;DJUSMS;MEDICAL SUPPLIES;32.29;NASDAQ;USA
393;AMED;Amedisys Inc.;DJUSHP;HEALTH CARE PROVIDERS;724.63;NASDAQ;USA
395;AMEN;AMEN Properties Inc.;DJUSVE;CONVENTIONAL ELECTRICITY;;;
412;AMMX;AmeraMex International Inc.;DJUSHR;COMMERCIAL VEHICLES & TRUCKS;;;
7585;UHAL;Amerco;DJUSCS;SPECIALIZED CONSUMER SERVICES;5200.77;NASDAQ;USA
144;AEE;Ameren Corporation;DJUSMU;MULTIUTILITIES;10006.06;NYSE;USA
426;AMRC;Ameresco Inc. Cl A;DJUSHV;HEAVY CONSTRUCTION;337.82;NYSE;USA
639;ATAX;America First Multifamily Investors L.P.;DJUSMF;MORTAGE FINANCE;348.25;NASDAQ;USA
443;AMX;America Movil S.A.B. de C.V. ADS;DJUSWC;MOBILE TELECOMMUNICATIONS;;;
418;AMOV;America Movil S.A.B. de C.V. Cl A ADS;DJUSWC;MOBILE TELECOMMUNICATIONS;;;
739;AWSRQ;America West Resources Inc.;DJUSCL;COAL;;;
10;AAL;American Airlines Group Inc.;DJUSAR;AIRLINES;28678.36;NASDAQ;USA
513;APP;American Apparel Inc.;DJUSCF;CLOTHING & ACCESSORIES;;;
20;AAT;American Assets Trust Inc.;DJUSDT;DIVERSIFIED REITS;1565.43;NYSE;USA
749;AXL;American Axle & Manufacturing Holdings Inc.;DJUSAT;AUTO PARTS;1341.71;NYSE;USA
63;ACC;American Campus Communities Inc.;DJUSRN;RESIDENTIAL REITS;4046.1;NYSE;USA
411;AMMJ;American Cannabis Co. Inc.;DJUSPR;PHARMACEUTICALS;;;
218;AGNC;American Capital Agency Corp.;DJUSMR;MORTGAGE;8121.23;NASDAQ;USA
219;AGNCB;American Capital Agency Corp. Dep. Pfd. (Rep. 1/1000th Pfd. Series B);DJUSMR;MORTGAGE;;;
220;AGNCP;American Capital Agency Corp. Pfd. Series A;DJUSMR;MORTGAGE;;;
4927;MTGE;American Capital Mortgage Investment Corp.;DJUSMR;MORTGAGE;1014.62;NASDAQ;USA
4928;MTGEP;American Capital Mortgage Investment Corp. 8.125% Cum. Redeem.Pfd. Series A;DJUSMR;MORTGAGE;;;
453;ANCI;American Caresource Holdings Inc.;DJUSHP;HEALTH CARE PROVIDERS;19.36;NASDAQ;USA
111;ADFS;American Defense Systems Inc.;DJUSDN;DEFENSE;;;
113;ADGE;American DG Energy Inc.;DJUSBD;BUILDING MATERIALS & FIXTURES;;;
444;AMZG;American Eagle Energy Corp.;DJUSOS;EXPLORATION & PRODUCTION ;;;
156;AEO;American Eagle Outfitters Inc.;DJUSRA;APPAREL RETAILERS;2512.04;NYSE;USA
157;AEP;American Electric Power Co. Inc.;DJUSVE;CONVENTIONAL ELECTRICITY;27595.2;NYSE;USA
167;AETI;American Electric Technologies Inc.;DJUSEC;ELECTRICAL COMPONENTS & EQUIPMENT;55.47;NASDAQ;USA
153;AEL;American Equity Investment Life Holding Co.;DJUSIL;LIFE INSURANCE;1823.62;NYSE;USA
754;AXP;American Express Co.;DJUSSF;CONSUMER FINANCE;90423.65;NYSE;USA
179;AFBG;American Fiber Green Products Inc.;DJUSPC;WASTE & DISPOSAL SERVICES;;;
183;AFG;American Financial Group Inc.;DJUSIP;PROPERTY & CASUALTY INSURANCE;5235.43;NYSE;USA
176;AFA;American Financial Group Inc. 5.75% Sr. Notes Due 2042;DJUSIP;PROPERTY & CASUALTY INSURANCE;;;
184;AFGE;American Financial Group Inc. 6.25% Sub. Deb. 2054;DJUSIP;PROPERTY & CASUALTY INSURANCE;;;
198;AFW;American Financial Group Inc. 6.375% Sr. Notes Due 2042;DJUSIP;PROPERTY & CASUALTY INSURANCE;;;
191;AFQ;American Financial Group Inc. 7% Senior Notes due 2050;DJUSIP;PROPERTY & CASUALTY INSURANCE;;;
209;AGIN;American Graphite Technologies Inc.;DJUSCX;SPECIALTY CHEMICALS;;;
2568;ERBB;American Green Inc.;DJUSSW;SOFTWARE;;;
240;AHII;American Heritage International Inc.;DJUSTB;TOBACCO;;;
246;AHMIQ;American Home Mortgage Investment Corp;DJUSMR;MORTGAGE;;;
400;AMH.PA;American Homes 4 Rent 5% Part. Pfd. Series A;DJUSRN;RESIDENTIAL REITS;;;
401;AMH.PB;American Homes 4 Rent 5% Pfd. Series B;DJUSRN;RESIDENTIAL REITS;;;
399;AMH;American Homes 4 Rent Cl A;DJUSRN;RESIDENTIAL REITS;3555.55;NYSE;USA
402;AMH.PC;American Homes 4 Rent Part. Pfd. Series C;DJUSRN;RESIDENTIAL REITS;;;
259;AIG;American International Group Inc.;DJUSIF;FULL LINE INSURANCE;74426.06;NYSE;USA
260;AIG.WS;American International Group Inc. Wt;DJUSIF;FULL LINE INSURANCE;;;
405;AMIN;American International Industries Inc.;DJUSID;DIVERSIFIED INDUSTRIALS;;;
5483;OREO;American Liberty Petroleum Corp.;DJUSOS;EXPLORATION & PRODUCTION ;;;
409;AMLM;American Lithium Minerals Inc.;DJUSMD;GENERAL MINING;;;
314;ALGI;American Locker Group Inc.;DJUSBD;BUILDING MATERIALS & FIXTURES;;;
342;ALN;American Lorain Corp.;DJUSFO;FARMING & FISHING;;;
403;AMID;American Midstream Partners LP;DJUSPL;PIPELINES;435.31;NYSE;USA
413;AMNB;American National Bankshares Inc.;DJUSBK;BANKS;178.99;NASDAQ;USA
452;ANAT;American National Insurance Co.;DJUSIF;FULL LINE INSURANCE;3035.5;NASDAQ;USA
16;AAPH;American Petro-Hunter Inc.;DJUSOS;EXPLORATION & PRODUCTION ;;;
424;AMPW;American Power Corp.;DJUSCM;PERSONAL PRODUCTS;;;
504;APGI;American Power Group Corp.;DJUSPC;WASTE & DISPOSAL SERVICES;;;
502;APEI;American Public Education Inc.;DJUSCS;SPECIALIZED CONSUMER SERVICES;502.84;NASDAQ;USA
557;ARII;American Railcar Industries Inc.;DJUSHR;COMMERCIAL VEHICLES & TRUCKS;1452.87;NASDAQ;USA
544;AREM;American Rare Earths & Materials Corp.;DJUSRP;RECREATIONAL PRODUCTS;;;
534;ARCP;American Realty Capital Properties Inc.;DJUSIO;INDUSTRIAL & OFFICE REITS;11213.68;NASDAQ;USA
535;ARCPP;American Realty Capital Properties Inc. 6.7% Cum. Redeem. Pfd. Series F;DJUSIO;INDUSTRIAL & OFFICE REITS;;;
561;ARL;American Realty Investors Inc.;DJUSEH;REAL ESTATE HOLDING & DEVELOPMENT;73.52;NYSE;USA
572;ARPI;American Residential Properties Inc.;DJUSEH;REAL ESTATE HOLDING & DEVELOPMENT;598.73;NYSE;USA
425;AMRB;American River Bankshares;DJUSBK;BANKS;75.56;NASDAQ;USA
432;AMSE;American Sands Energy Corp.;DJUSCL;COAL;;;
600;ASEI;American Science & Engineering Inc.;DJUSAI;ELECTRONIC EQUIPMENT;406.81;NASDAQ;USA
430;AMS;American Shared Hospital Services;DJUSAM;MEDICAL EQUIPMENT;;;
416;AMNP;American Sierra Gold Corp.;DJUSPM;GOLD MINING;;;
435;AMSWA;American Software Inc. Cl A;DJUSSW;SOFTWARE;255;NASDAQ;USA
602;ASEN;American Standard Energy Corp.;DJUSOS;EXPLORATION & PRODUCTION ;;;
737;AWR;American States Water Company;DJUSWU;WATER;1309.17;NYSE;USA
431;AMSC;American Superconductor Corp.;DJUSEC;ELECTRICAL COMPONENTS & EQUIPMENT;99.01;NASDAQ;USA
436;AMT;American Tower REIT;DJUSSR;SPECIALTY REITS;38096.78;NYSE;USA
437;AMT.PA;American Tower REIT 5.25% Conv. Pfd. Series A;DJUSSR;SPECIALTY REITS;;;
704;AVCVF;American Vanadium Corp.;DJUSMD;GENERAL MINING;;;
705;AVD;American Vanguard Corp.;DJUSCX;SPECIALTY CHEMICALS;293.52;NYSE;USA
735;AWK;American Water Works Company Inc.;DJUSWU;WATER;9299.68;NYSE;USA
442;AMWD;American Woodmark Corp.;DJUSBD;BUILDING MATERIALS & FIXTURES;595.41;NASDAQ;USA
1823;CRMT;America's Car-Mart Inc.;DJUSRS;SPECIALTY RETAILERS;372.77;NASDAQ;USA
19;AASL;America's Suppliers Inc.;DJUSSW;SOFTWARE;;;
687;AUNB;Americas United Bank;DJUSBK;BANKS;;;
523;APU;AmeriGas Partners LP;DJUSGU;GAS DISTRIBUTION;4298.95;NYSE;USA
419;AMP;Ameriprise Financial Inc.;DJUSSB;INVESTMENT SERVICES;22024.08;NYSE;USA
34;ABCB;Ameris Bancorp;DJUSBK;BANKS;636.14;NASDAQ;USA
433;AMSF;AMERISAFE Inc.;DJUSIP;PROPERTY & CASUALTY INSURANCE;769.84;NASDAQ;USA
625;ASRV;AmeriServ Financial Inc.;DJUSBK;BANKS;58.84;NASDAQ;USA
626;ASRVP;AmeriServ Financial Inc. Pfd.;DJUSBK;BANKS;;;
32;ABC;AmerisourceBergen Corp.;DJUSRD;DRUG RETAILERS;17564.47;NYSE;USA
441;AMTY;Amerityre Corp.;DJUSTR;TIRES;;;
655;ATLO;Ames National Corp.;DJUSBK;BANKS;214.69;NASDAQ;USA
392;AME;Ametek Inc.;DJUSAI;ELECTRONIC EQUIPMENT;12615.89;NYSE;USA
398;AMGN;Amgen Inc.;DJUSBT;BIOTECHNOLOGY;111860.16;NASDAQ;USA
2897;FOLD;Amicus Therapeutics Inc.;DJUSPR;PHARMACEUTICALS;467.48;NASDAQ;USA
463;ANFI;Amira Nature Foods Ltd.;DJUSFO;FARMING & FISHING;;;
408;AMKR;Amkor Technology Inc.;DJUSSC;SEMICONDUCTORS;1792.55;NASDAQ;USA
251;AHS;AMN Healthcare Services Inc.;DJUSBE;BUSINESS TRAINING & EMPLYMENT;776.55;NYSE;USA
493;AP;Ampco-Pittsburgh Corp.;DJUSST;IRON & STEEL;216.01;NYSE;USA
423;AMPH;Amphastar Pharmaceuticals Inc.;DJUSPR;PHARMACEUTICALS;449.63;NASDAQ;USA
505;APH;Amphenol Corp. Cl A;DJUSEC;ELECTRICAL COMPONENTS & EQUIPMENT;15351.18;NYSE;USA
421;AMPE;Ampio Pharmaceuticals Inc.;DJUSPR;PHARMACEUTICALS;;;
420;AMPE;Ampio Pharmaceuticals Inc.;DJUSPR;PHARMACEUTICALS;;;
506;APHB;Ampliphi Biosciences Corp.;DJUSBT;BIOTECHNOLOGY;;;
422;AMPG;AmpliTech Group Inc.;DJUSBC;BROADCASTING & ENTERTAINMENT;;;
757;AXR;Amrep Corp.;DJUSIV;BUSINESS SUPPORT SERVICES;32.56;NYSE;USA
434;AMSG;Amsurg Corp.;DJUSHP;HEALTH CARE PROVIDERS;2423.78;NASDAQ;USA
634;ASYS;Amtech Systems Inc.;DJUSSC;SEMICONDUCTORS;99.97;NASDAQ;USA
194;AFSI;AmTrust Financial Services Inc.;DJUSIP;PROPERTY & CASUALTY INSURANCE;3732.87;NASDAQ;USA
195;AFSI.PA;AmTrust Financial Services Inc. 6.75% Pfd. Series A;DJUSIP;PROPERTY & CASUALTY INSURANCE;;;
196;AFSI.PB;AmTrust Financial Services Inc. Dep. Pfd. (Rep. 1/40th 7.25% Non-Cum. Pfd. Series B);DJUSIP;PROPERTY & CASUALTY INSURANCE;;;
197;AFSI.PC;AmTrust Financial Services Inc. Dep. Pfd. (Rep. 1/40th 7.625% Non-Cum. Pfd. Series C);DJUSIP;PROPERTY & CASUALTY INSURANCE;;;
448;ANAC;Anacor Pharmaceuticals Inc.;DJUSPR;PHARMACEUTICALS;1191.12;NASDAQ;USA
498;APC;Anadarko Petroleum Corp.;DJUSOS;EXPLORATION & PRODUCTION ;46032.24;NYSE;USA
449;ANAD;Anadigics Inc.;DJUSSC;SEMICONDUCTORS;50.64;NASDAQ;USA
115;ADI;Analog Devices Inc.;DJUSSC;SEMICONDUCTORS;14720.74;NASDAQ;USA
344;ALOG;Analogic Corp.;DJUSAM;MEDICAL EQUIPMENT;889.64;NASDAQ;USA
40;ABEC;Analytica Bio-Energy Corp.;DJUSSW;SOFTWARE;;;
726;AVXL;Anavex Life Sciences Corp.;DJUSPR;PHARMACEUTICALS;;;
37;ABCWQ;Anchor Bancorp Wisconsin Inc;DJUSBK;BANKS;;;
36;ABCW;Anchor Bancorp Wisconsin Inc.;DJUSBK;BANKS;;;
384;AMCF;Andatee China Marine Fuel Services Corp.;DJUSOS;EXPLORATION & PRODUCTION ;;;
456;ANDE;Andersons Inc.;DJUSFO;FARMING & FISHING;1691.79;NASDAQ;USA
201;AGCZ;Andes Gold Corp.;DJUSPM;GOLD MINING;;;
457;ANDI;Andiamo Corp.;DJUSIP;PROPERTY & CASUALTY INSURANCE;;;
458;ANDR;Andrea Electronics Corp.;DJUSCT;TELECOMMUNICATIONS EQUIPMENT;;;
464;ANGI;Angie's List Inc.;DJUSCS;SPECIALIZED CONSUMER SERVICES;381.55;NASDAQ;USA
465;ANGO;AngioDynamics Inc.;DJUSMS;MEDICAL SUPPLIES;580.74;NASDAQ;USA
225;AGPPY;Anglo American Platinum Ltd. ADS;DJUSPT;PLATINUM & PRECIOUS METALS;;;
22;AAUKY;Anglo American PLC ADS;DJUSMD;GENERAL MINING;;;
684;AU;AngloGold Ashanti Ltd. ADS;DJUSPM;GOLD MINING;;;
233;AHBIF;Anheuser-Busch InBev;DJUSDB;BREWERS;;;
1180;BUD;Anheuser-Busch InBev N.V. ADS;DJUSDB;BREWERS;;;
235;AHCHY;Anhui Conch Cement Co. Ltd.;DJUSBD;BUILDING MATERIALS & FIXTURES;;;
471;ANIP;ANI Pharmaceuticals Inc.;DJUSPR;PHARMACEUTICALS;340.2;NASDAQ;USA
470;ANIK;Anika Therapeutics Inc.;DJUSMS;MEDICAL SUPPLIES;565.4;NASDAQ;USA
746;AXE;Anixter International Inc.;DJUSEC;ELECTRICAL COMPONENTS & EQUIPMENT;2731.86;NYSE;USA
472;ANN;Ann Inc.;DJUSRA;APPAREL RETAILERS;1800.26;NYSE;USA
5152;NLY;Annaly Capital Management Inc.;DJUSMR;MORTGAGE;10764.17;NYSE;USA
5153;NLY.PA;Annaly Capital Management Inc. 7.875% Cum. Redeem. Pfd. Series A;DJUSMR;MORTGAGE;;;
5154;NLY.PC;Annaly Capital Management Inc. Pfd. Series C;DJUSMR;MORTGAGE;;;
5155;NLY.PD;Annaly Capital Management Inc. Pfd. Series D;DJUSMR;MORTGAGE;;;
475;ANSS;Ansys Inc.;DJUSSW;SOFTWARE;6935.55;NASDAQ;USA
672;ATRS;Antares Pharma Inc.;DJUSMS;MEDICAL SUPPLIES;264.81;NASDAQ;USA
368;AM;Antero Midstream Partners LP;DJUSPL;PIPELINES;;;
528;AR;Antero Resources Corp.;DJUSOS;EXPLORATION & PRODUCTION ;12816.87;NYSE;USA
477;ANTM;Anthem Inc.;DJUSHP;HEALTH CARE PROVIDERS;;;
476;ANTH;Anthera Pharmaceuticals Inc.;DJUSPR;PHARMACEUTICALS;43.56;NASDAQ;USA
462;ANFGY;Antofagasta PLC ADS;DJUSNF;NONFERROUS METALS;;;
467;ANH;Anworth Mortgage Asset Corp.;DJUSMR;MORTGAGE;641.28;NYSE;USA
469;ANH.PB;Anworth Mortgage Asset Corp. 6.25% Cum. Conv. Pfd. Series B;DJUSMR;MORTGAGE;;;
468;ANH.PA;Anworth Mortgage Asset Corp. 8.625% Cum. Pfd. Series A;DJUSMR;MORTGAGE;;;
2680;EXMT;Anything Technologies Media Inc.;DJUSWC;MOBILE TELECOMMUNICATIONS;;;
485;AOL;AOL Inc.;DJUSNS;INTERNET;3286.05;NYSE;USA
487;AON;Aon PLC;DJUSIB;INSURANCE BROKERS;23927.27;NYSE;USA
27;ABAC;Aoxin Tianli Group Inc.;DJUSFO;FARMING & FISHING;;;
753;AXN;Aoxing Pharmaceutical Co. Inc.;DJUSPR;PHARMACEUTICALS;;;
496;APAJF;APA Group;DJUSPL;PIPELINES;;;
494;APA;Apache Corp.;DJUSOS;EXPLORATION & PRODUCTION ;28995.05;NYSE;USA
278;AIV.PZ;Apartment Investment & Management Co 7% Cum. Pfd. Class Z;DJUSRN;RESIDENTIAL REITS;;;
276;AIV;Apartment Investment & Management Co.;DJUSRN;RESIDENTIAL REITS;5027.47;NYSE;USA
277;AIV.PA;Apartment Investment & Management Co. 6.875% Cum. Pfd. Cl A;DJUSRN;RESIDENTIAL REITS;;;
503;APEMY;Aperam S.A. ADS;DJUSST;IRON & STEEL;;;
661;ATNY;API Technologies Corp.;DJUSEC;ELECTRICAL COMPONENTS & EQUIPMENT;119.15;NASDAQ;USA
511;APOG;Apogee Enterprises Inc.;DJUSBD;BUILDING MATERIALS & FIXTURES;1198.65;NASDAQ;USA
554;ARI;Apollo Commercial Real Estate Finance Inc.;DJUSMR;MORTGAGE;766;NYSE;USA
555;ARI.PA;Apollo Commercial Real Estate Finance Inc. Cum. Redeem. Perp. Pfd. Series A;DJUSMR;MORTGAGE;;;
512;APOL;Apollo Education Group Inc. Cl A;DJUSCS;SPECIALIZED CONSUMER SERVICES;2842.59;NASDAQ;USA
510;APO;Apollo Global Management LLC Cl A;DJUSAG;ASSET MANAGERS;3674.69;NYSE;USA
394;AMEH;Apollo Medical Holdings Inc.;DJUSHP;HEALTH CARE PROVIDERS;;;
